"WHM Name","WH Name","WH ID","Address","District","State","Capacity(in MT)","Registration Date","Registration Valid Upto","Contact No.","Status","Remarks"
"Ripan Beniwal","CRRB Agrotech","6547749","NH 62 Near Industrial Area (RIICO-Khara), Husangsar","Bikaner","RAJASTHAN","1800","28-Dec-2021","27-Dec-2026","8955900954","Active",""
"RITAMBHARA FOODS PRIVATE LIMITED","RITAMBHARA FOODS PRIVATE LIMITED","4411647","SP 272A, Matsya Industrial, Alwar,","Alwar","RAJASTHAN","5558","07-Apr-2021","06-Apr-2026","7976449505","Active",""
"RITU JAJOO","RITU JAJOO","7043375","PLOT NO 6 & 7 OF ADITYA INDUSTRIAL ESTATE,KHASRA NO 52/4,52/5,53/4,53/5,53/10,53/11,53/20,53/28,53/33, TO 53/51 & 53, OF SALAWAS VILLAGE SALAWAS BORANADA ROAD JODHPUR","Jodhpur","RAJASTHAN","3430","20-Mar-2025","19-Mar-2030","9928111481","Active",""
"Rubilla Arora","Rubilla Arora","6532352","PN 44/276 14 MOD Ayalaki Goluwala, Teh Pilibangan","Hanumangarh","RAJASTHAN","6470","10-Sep-2021","09-Sep-2026","8290007777","Active",""
"Rummy Rani","Garg Warehouse","6804330","Chak 2 SDS,","Ganganagar","RAJASTHAN","9000","18-Nov-2023","17-Feb-2028","9414513819","Active",""
"Sabina Rani","Sabina Rani Warehouse","6962286","Chak 01 SDS Stone No. 76/117, Muraba No. 40, Kila No. 21/1, 22/1, 23/2 Sadulsahar,","Ganganagar","RAJASTHAN","4480","28-Jul-2024","27-Jul-2029","9587510000","Active",""
"SALONI BHATTER","SALONI BHATTER","7073976","KHASRA NO 198/181,VILLAGE EKA BHATIYAN, PHALODI","Jodhpur","RAJASTHAN","4933","22-Apr-2025","21-Apr-2030","9950660503","Active",""
"SANGEETA AGGARWAL","Shree Gopal Warehouse","6709117","Chak 2 D Chhoti, Murba no 46, Kila no. 6/1,6/2,7,8,9,10/1","Ganganagar","RAJASTHAN","5084","17-Apr-2023","16-Apr-2028","9414431977","Active",""
"Sanjay Bardia","M/S Kuber Warehouse","6665376","At Khasra No 1706/226 Rohi Loonkaransar,","Bikaner","RAJASTHAN","4823","26-Dec-2022","25-Dec-2027","9413378584","Active",""
"Sanjay Bardia","SANJAY TRADING COMPANY","6818827","F-96 INDUSTRIAL AREA LUNKARANSAR, BIKANER","Bikaner","RAJASTHAN","1000","19-Dec-2023","18-Dec-2028","9414139630","Inactive","EXPIRED INSURANCE"
"Santara Jain","ARIHANT AGRO INDUSTRIES","6876601","KHASRA NO 5020, RIICO INDUSTRIAL AREA, JAIPUR ROAD, KEKRI","Ajmer","RAJASTHAN","1216","29-Feb-2024","28-Feb-2029","6375680993","Active",""
"santosh bhatt","BALAJI AGRO","7065964","PRATAPGARH ROAD VILLAGE VEERAWALI, VEERAWALI","Pratapgarh","RAJASTHAN","1700","07-Apr-2025","06-Apr-2030","8955771252","Active",""
"Santosh Jain","Sarthak Agro Industries","7112311","Plot No. 14, Khasra No. 7 & 60/10, Gram, Basi Sahajbardaran, Husangsar, Khara, Bikaner","Bikaner","RAJASTHAN","4290","14-Jul-2025","13-Jul-2030","8800547722","Active",""
"Saraswati devi","Saraswati Devi","6533525","Village 9ssw Gurusar, Hanumangarh Town,","Hanumangarh","RAJASTHAN","3360","20-Sep-2021","19-Mar-2026","9602973025","Active",""
"SATISH BANSAL","BALAJI SOLLAR ENERGY","6931950","PINDWARA, SIROHI","Sirohi","RAJASTHAN","13360","20-May-2024","19-May-2029","9680885000","Active",""
"Savita Garg","Bhavay Trading Company","6537757","Murba No. 46, Kila No. 11,12,13,14, Chak 10 PBN (A) Tehsil Pilibanga","Hanumangarh","RAJASTHAN","6631","26-Oct-2021","25-Apr-2026","9414089185","Active",""
"Savitri Devi","M/s Arya International","6669246","Khasra No. 4427/1, Jaisalmer Highway, Near Tanot Bypass Road, Village Ramgarh,","Jaisalmer","RAJASTHAN","5717","02-Jan-2023","01-Jan-2028","7231809131","Inactive","EXPIRED INSURANCE"
"SEEMA JAIN","SEEMA JAIN","7098361","KH. NO. 498/3 & 498/1,, GRAM SANVATSAR, TEHSIL KISHANGARH","Ajmer","RAJASTHAN","3847","29-May-2025","28-Nov-2026","9214526325","Active",""
"Seema Mundel","M/s Veer Tejaji Warehouse","6540900","Khasra no 1364/2048 and 3094/1364, Village & Tehsil Khimsar,District Nagaur,Rajasthan 341025,","Nagaur","RAJASTHAN","3874","11-Nov-2021","10-May-2026","7014043254","Active",""
"SHAMBHU KHETASAR","RAJAL LOGISTICS","7021504","KHASRA NO. 460/29, ROOPSAR, NETRA, BHAWAD FANTA, BAORI","Jodhpur","RAJASTHAN","6522","16-Feb-2025","15-Aug-2026","9829922281","Active",""
"SHANTI DEVI","BRAJ WAREHOUSE","6883896","KHASRA NO 1133/408, BEEKASAR","Bikaner","RAJASTHAN","3003","13-Mar-2024","12-Sep-2028","9166869750","Active",""
"SHARDA DAGA","SHARDA","6716583","KHASRA NO. 142, UMMED NAGAR","Jodhpur","RAJASTHAN","2100","15-May-2023","14-May-2028","9509208400","Active",""
"SHIKHA AGARWAL","SHIKHA WAREHOUSE","7117716","KHASRA NO. 751/19, 738/20, 739/20, 19/2, 18/3 VILLAGE JORAWARPURA/KANKOLIYA/BANEDA, SHAHPURA ROAD,","Bhilwara","RAJASTHAN","6114","23-Jul-2025","22-Jul-2030","7073255009","Active",""
"SHREE BALAJI WAREHOUSE","Shree Balaji Warehouse","6774996","5GGR,","Hanumangarh","RAJASTHAN","7280","23-Aug-2023","22-Feb-2028","9462898484","Active",""
"Shree Krishan Industries and Oil Mills","Shree Krishan Industries and Oil Mills","7114382","kh No-3532,5298/3520, 5300/3533, Rakba, Vill-Kabai-2, teh","Bharatpur","RAJASTHAN","4800","17-Jul-2025","16-Jul-2030","9414712066","Active",""
"SHREE RAM NATURAL POLYMERS PRIVATE LIMITED","SHREE RAM NATURAL POLYMERS PRIVATE LIMITED","6701734","KHASRA NO 628/214,VILLAGE NARNADI,LUNI,JODHPUR,","Jodhpur","RAJASTHAN","4792","29-Mar-2023","28-Mar-2028","8890008800","Active",""
"SHREE RAM NATURAL POLYMERS PRIVATE LIMITED","SHREE RAM NATURAL POLYMERS PRIVATE LIMITED- 2","6888127","Plot No-G1- 218,219, & 219 A At industrial area, Agro Food park Boranada","Jodhpur","RAJASTHAN","1391","18-Mar-2024","17-Mar-2029","8890008800","Active",""
"Shree Shubham Logistics Limited","Shree Shubham Logistics Limited","1010537","Khasra No. 43, 44, 46, Bardaran Tehsil/Taluka - Bikaner,","Bikaner","RAJASTHAN","17282","25-Jul-2022","10-Sep-2027","9460814396","Active",""
"Shree Shubham Logistics Limited","C/O NIKHIL AGRO SERVICES WAREHOUSE,","4391648","KHASRA NO.225/2, 17 KM STONE, SRI GANGANAGAR ROAD, NEAR MAHALAXMI PETROL PUMP,, VILLAGE-KHARA, TEHSIL AND DISTRICT-BIKANER, RAJASTHAN.","Bikaner","RAJASTHAN","4702","07-Apr-2021","06-Apr-2026","9587018029","Inactive","EFFECTIVE CONTROL EXPIRED"
"Shree Shubham Logistics Limited","SHREE SHUBHAM LOGISTICS LIMITED C/O SOURABH JAIN WAREHOUSE,","4411665","CHAMBER NO.02, KHASRA NO. 1143, NH-52, GRAM PAHADI,, TEHSIL-NEWAI, DISTRICT-TONK, RAJASTHAN.","Tonk","RAJASTHAN","3676","07-Apr-2021","06-Apr-2026","9829390219","Inactive","EFFECTIVE CONTROL EXPIRED"
"Shree Shubham Logistics Limited","Shree Shubham Logistics Limited","1010545","Khasra No. 795/3, 781, 790/1, 795/1028/1, 782, 782 & 788, Kaithun Road,, Tehsil / Taluka - Ladpura","Kota","RAJASTHAN","19000","26-Jul-2022","13-Sep-2027","8875001607","Active",""
"Shree Shubham Logistics Limited","Shri Shubham Logistics Limited","1000322","Khasra No. 155 to 158, Near Ashok Leyland, MIA,","Alwar","RAJASTHAN","17281","01-Feb-2023","21-May-2028","9829390219","Active",""
"Shree Shubham Logistics Limited","Shree Shubham Logistics Limited Warehouse","1006808","Khasra No. 3/4,","Nagaur","RAJASTHAN","15714","23-Feb-2023","21-May-2028","9602917477","Active",""
"Shree Shubham Logistics Limited","SUNCITY POLYESTER PVT. LTD.","6941041","GODOWN NO.03, KHASRA NO.234,, SALAWAS,","Jodhpur","RAJASTHAN","1889","10-Jun-2024","09-Jun-2026","9928807866","Active",""
"Shree Shubham Logistics Limited","SHREE SHUBHAM LOGISTICS LIMITED C/O MEENAKASHI YADAV WAREHOUSE,","9631644","JAIPUR BYPASS, BICHWAL,, BIKANER, RAJASTHAN.","Bikaner","RAJASTHAN","2307","07-Dec-2020","06-Dec-2025","7357544177","Inactive","EFFECTIVE CONTROL EXPIRED"
"Shree Shubham Logistics Limited","SHREE SHUBHAM LOGISTICS LIMITED C/O RAHUL MATHUR WAREHOUSE,","4011646","KHASRA NO.474, 475, GRAM- KASAR, TEHSIL-MANDANA,, KOTA, RAJASTHAN-325003.","Kota","RAJASTHAN","5043","26-Mar-2021","25-Mar-2026","9660026719","Inactive","EFFECTIVE CONTROL EXPIRED"
"Shree Shubham Logistics Limited","SUNCITY POLYESTER PVT. LTD. WAREHOUSE, GODOWN NO.02,","7132293","SITUATED AT KHASRA NO. 51/4 & 51/5, VILLAGE-TANAWARA,, DISTRICT- JODHPUR,","Jodhpur","RAJASTHAN","3826","18-Aug-2025","17-Feb-2027","9928807866","Active",""
"Shree Shubham Logistics Limited","C/O SINGHANIYA AGRO SERVICES WAREHOUSE,","3631647","17 KM , SRI GANGANAGAR ROAD,, NEAR MAHALAXMI PETROL PUMP, KHARA, BIKANER, RAJASTHAN.","Bikaner","RAJASTHAN","3567","18-Mar-2021","17-Mar-2026","9587018029","Inactive","EFFECTIVE CONTROL EXPIRED"
"Shree Shyam Agro and Warehousing","SHREE SHYAM AGRO WAREHOUSING","7103401","KHASRA NO. 344,867 , RAJPURA ROAD,, TEHSIL KEKRI, AJMER, RAJASTHAN-305404","Ajmer","RAJASTHAN","4682","11-Jun-2025","10-Jun-2030","9214055451","Active",""
"Shreenath Foods","Shreenath Foods","7108897","Warehouse Address: Gram Panchayat: ODA, Tehsil: Railmagra, District: Rajsamand, (Raj.), (Regd. Office: 14, St. No. 3, Near Gokulam Villas, Vaibhav Nagar, Bhilwara, (Raj.) 311001)","Rajsamand","RAJASTHAN","26880","30-Jun-2025","29-Jun-2030","9414306949","Active",""
"SHREENATH INDUSTRIES","SHREENATH INDUSTRIES","7084148","KHASRA NO. - 2711/1927,JAITPURA,, JAITPURA,CHOMU,JAIPUR","Jaipur","RAJASTHAN","3970","02-May-2025","01-May-2030","9828371063","Active",""
"Shreyansh Lohiya","Govind Warehousing Corporation","7058589","Plot No. 141 to 144 and A-1 to A-3, Khasra No. 242,, Village Salawas, Tehsil Luni","Jodhpur","RAJASTHAN","9595","28-Mar-2025","27-Mar-2030","9928030102","Active",""
"Shri Agrasen Agrotech Private Limited","M/S Shree Agarsen Agrotech Pvt Ltd","6742688","C-02 Krishi upaj Mandi samiti (Anaj) Opp Daurai Railway station,","Ajmer","RAJASTHAN","3012","23-Jun-2023","22-Dec-2027","9166454676","Active",""
"Shri Kuber Prime Warehouse LLP","M/S Kuber Prime Warehouse LLP","6667802","Khasra no-1474/226 National Highway 62 Lunkaransar,","Bikaner","RAJASTHAN","7268","27-Dec-2022","26-Dec-2027","9413378584","Active",""
"SHRI SHRIYADEN WAREHOUSES","SHRI SHRIYADEN WAREHOUSES","6626402","KHASRA NO. 636,, KUMHARON KI DHANI","Jodhpur","RAJASTHAN","13445","31-Aug-2022","28-Feb-2027","9828548616","Active",""
"SHRI SHRIYADEN WAREHOUSES","SHRI SHRIYADEN WAREHOUSES","6937718","KHASRA NO. 636,, KUMHARON KI DHANI","Jodhpur","RAJASTHAN","12080","03-Jun-2024","02-Jun-2028","9828548616","Active",""
"Shyopat Ram","Shyopat Ram Warehouse","6793806","2HH II Netewala,","Ganganagar","RAJASTHAN","9000","19-Oct-2023","18-Apr-2028","9983838382","Active",""
"SIDDHI VINAYAK WAREHOUSES unit I and II","SIDDHI VINAYAK WAREHOUSES unit I & II","6559710","Dangarthal Road Newai,","Tonk","RAJASTHAN","15000","24-Feb-2022","23-Feb-2027","9829829292","Active",""
"Singodwala Warehousing and Logistics Pvt Ltd","R K Warehouse","6748628","Khasra No. 2051/28, Shri Krishnanagar","Jodhpur","RAJASTHAN","6055","30-Jun-2023","29-Dec-2025","9352983232","Active",""
"Singodwala Warehousing and Logistics Pvt Ltd","Anita Gupta Warehouse","6778773","Khasara No 1821/1815, 1863/1845, Village Bigga, Tehsil Doongargarh","Bikaner","RAJASTHAN","4708","12-Sep-2023","11-Sep-2028","9314142089","Active",""
"Singodwala Warehousing and Logistics Pvt Ltd","Mandha Warehouse","7047871","Khasra No 1505/01,1505/02,1497/2,1497/3,1504/2,1504/3, Madini Manda ,Sikar ,Rajasthan ,332402","Sikar","RAJASTHAN","6295","24-Mar-2025","23-Mar-2030","9352983232","Active",""
"Singodwala Warehousing and Logistics Pvt Ltd","Agarwal Industries Warehouse","6873277","Plot No 19, Village Syau, Govindgarh","Jaipur","RAJASTHAN","3200","29-Feb-2024","28-Feb-2029","9352983232","Active",""
"Singodwala Warehousing and Logistics Pvt Ltd","Sharda Devi Warehouse","6932768","Khasra No 5129/3746,5130/3746, Village Morija ,Tehsil Chomu","Jaipur","RAJASTHAN","3300","21-May-2024","20-Feb-2029","9352983232","Active",""
"Singodwala Warehousing and Logistics Pvt Ltd","Chiraag Warehouse","6782379","KHASHRA NO. 1497/4,5,1504/4/5, Madini Mandha","Sikar","RAJASTHAN","500","19-Sep-2023","18-Sep-2028","8005731068","Active",""
"Sita Manda","SHRI DARIYAV WAREHOUSE","6806673","Khasra no 6381/6068 on the way of merta to Nagaur,","Nagaur","RAJASTHAN","8761","24-Nov-2023","23-Nov-2028","9672992121","Active",""
"Smriti Jain","Paras Storage Services","6577530","Chak 15 BGD Sri Vijay Nagar,","Ganganagar","RAJASTHAN","5700","23-May-2022","22-May-2027","9667328200","Active",""
"SONAM JAIN","G D Warehouse","6998017","KHASRA NO 1475, GRAM GOHANA, TEHSIL BEAWAR","Ajmer","RAJASTHAN","4254","26-Nov-2024","25-Nov-2029","9461005727","Active",""
"SONI DEVI","M/s Maa Karni Warehouse","6698138","Khasra No. 2645/2378, Village Karnipura, Tehsil Osian,","Jodhpur","RAJASTHAN","2246","22-Mar-2023","21-Mar-2028","9950589238","Inactive",""
"Soni Devi","Mahadev Warehouse","6829626","Khasra No. 20/9,, Village Bingmi","Jodhpur","RAJASTHAN","1470","28-Dec-2023","27-Dec-2028","9602413378","Active",""
"Sourabh Trading Company","Sourabh Trading Company","6944284","Killa No-6/0.139,7/0.253,Stone No-41/277, Murabba No-27,Chak-5DBN","Ganganagar","RAJASTHAN","3790","14-Jun-2024","13-Jun-2029","9929099819","Active",""
"SRI SRI FOODS AND AGRO PRIVATE LIMITED","SRI SRI FOODS AND AGRO PRIVATE LIMITED","6546840","ARAJI NO. 250-251-252-253, VILLAGE OJYADA NR SAGATPURA HAMIRGARH","Bhilwara","RAJASTHAN","25000","21-Dec-2021","20-Dec-2026","9602311413","Active",""
"Srikanta Chandak","Laxmi Hari Warehouse","6698674","Khasra No. 5444/538 & 5445/538, Nagaur Highway, Village & Tehsil Khimsar,","Nagaur","RAJASTHAN","3364","23-Mar-2023","22-Mar-2028","9829028801","Active",""
"StarAgriWarehousing CollateralManagementLimited","COUPLER ENTERPRISES PVT. LTD.","6773642","Godown No. - 3 & 4, Khasra no. - 269, Kasar,, village - Alaniya, tehsil - Ladpura, kota","Kota","RAJASTHAN","4270","21-Aug-2023","20-Aug-2028","9314058569","Inactive","EFFECTIVE CONTROL EXPIRED"
"StarAgriWarehousing CollateralManagementLimited","JITESH BHANSALI WAREHOUSE","6841233","JITESH BHANSALI S/O GHEWAR CHAND BHANSALI , PLOT NO. - 4, KHASRA NO. - 244, LUNI, JODHPUR","Jodhpur","RAJASTHAN","1530","19-Jan-2024","18-Oct-2028","9314058569","Inactive",""
"StarAgriWarehousing CollateralManagementLimited","Star Agri Warehousing & Collateral Management Ltd. C/O Sheetal Solanki Warehouse","1008119","Khasra no. 25/6, Village-Salawas, District-Jodhpur","Jodhpur","RAJASTHAN","4500","28-Jul-2024","02-Oct-2029","9314058569","Active",""
"StarAgriWarehousing CollateralManagementLimited","Star Agri Warehousing & Collateral Management Limited (C/o Bagrees Cereals Private Limited)","1010610","Godown No. 3, Khasra No. 502/ 503/ 514/ 515/ 517, Bikasar","Bikaner","RAJASTHAN","2450","23-Jun-2022","05-Sep-2027","9314058569","Active",""
"StarAgriWarehousing CollateralManagementLimited","MOHAN LAL MEHTA WAREHOUSE","6751861","Mohan lal S/o Mangilal , Plot No. - 7, Khasra No. - 244,, Luni, Jodhpur","Jodhpur","RAJASTHAN","1532","07-Jul-2023","06-Jul-2028","9314058569","Active",""
"StarAgriWarehousing CollateralManagementLimited","NEMICHAND CHANDRA PRAKASH AGRO TECH PVT. LTD.","6745293","Godown No. - 1, Khasra No. - 41, N.H. 76 Village - Haripura, Kota Road, Baran,","Baran","RAJASTHAN","4415","27-Jun-2023","26-Jun-2028","9314058569","Active",""
"StarAgriWarehousing CollateralManagementLimited","SANJAY AGARWAL","6786966","Godown No. - 1, Khasra No. - 625/6 & 626/4, 17th K.M. Sriganganagar Road Khara","Bikaner","RAJASTHAN","4832","29-Sep-2023","28-Sep-2028","9314058569","Active",""
"StarAgriWarehousing CollateralManagementLimited","Satya Prakash Gautam","7007107","Khasra No. - 1342/335, 1342/673, 336,337,338,339 ,, Village - Bamori, Tehsil - Anta, Dist. - Baran","Baran","RAJASTHAN","2145","03-Jan-2025","02-Oct-2029","9314058569","Inactive","EFFECTIVE CONTROL EXPIRED"
"StarAgriWarehousing CollateralManagementLimited","Star Agri Warehousing & Collateral Management Limited C/o Goyal Agri Warehousing Corporation","1012228","Khasra No. 25/48, 25/49, 25/50, 25/52, Tehsil - Luni","Jodhpur","RAJASTHAN","7320","23-Nov-2022","27-Nov-2027","9309319789","Active",""
"StarAgriWarehousing CollateralManagementLimited","Star Agri Warehousing & Collateral Management Limited","1003490","Godown No. 1 & 2, Khasra No. 359/360, Village - Dahra, Tehsil - Ladpura","Kota","RAJASTHAN","15284","12-Jan-2023","17-Mar-2028","9314058569","Active",""
"StarAgriWarehousing CollateralManagementLimited","Coupler Enterprises Pvt. Ltd.","6999098","Godown No. - 3, Khasra No. - 269, Kasar Village - Alaniya,, Tehsil - Ladpura, Kota","Kota","RAJASTHAN","4681","29-Nov-2024","28-Nov-2029","9314058569","Active",""
"StarAgriWarehousing CollateralManagementLimited","Gopal Rathi","9591672","Khasra No. - 51/25, Village - salawas, Teh - luni, Jodhpur","Jodhpur","RAJASTHAN","2112","04-Dec-2020","03-Dec-2025","9314058569","Active",""
"SUDHIR CHOUDHARY","SAHARAN WAREHOUSE","6800106","CHAK 9 DWM PATWAR 29 DWD, NEAR NATIONAL HIGHWAY 7","Hanumangarh","RAJASTHAN","5106","06-Nov-2023","05-Aug-2028","9462582014","Active",""
"Sulochana Devi","Gupta Brothers","6762934","MURBA NO. 203, KILA NO. 23/2, 24/2 & MURBA NO. 204, KILA NO. 3,4,7,8, 31/1, TEHSIL - PADAMPUR,","Ganganagar","RAJASTHAN","7000","26-Jul-2023","25-Jul-2028","9828671208","Active",""
"Suman Devi","Suman Devi","6533434","Village 9ssw Gurusar Hanmangarh Town,","Hanumangarh","RAJASTHAN","3478","20-Sep-2021","19-Sep-2026","9460091460","Active",""
"SUMITRA DEVI","R B BROTHERS","6912786","CHAK 481-500 RD GRAM PANCHAYAT KANASAR, MURBA NO. 152/-, KILA NO. 17 & 24","Bikaner","RAJASTHAN","4013","11-Apr-2024","10-Apr-2029","9414648768","Active",""
"Sunil Goyal","Sh.Sunil Kumar","6807390","Stone No: 152/7, Killa No:17,18,19,20/2 Chak 9D.W. M.Patwar Halka 29 D.W.D,","Hanumangarh","RAJASTHAN","6529","29-Nov-2023","28-Nov-2028","9414281925","Active",""
"Sunil Goyal","SUNIL KUMAR GOYAL WAREHOUSE","7078926","CHAK NO. 7 HMH, STONE NO. 153/276(30), KILLA NO. 11/0.224, 12/0.223,, HANUMANGARH TOWN.","Hanumangarh","RAJASTHAN","4463","28-Apr-2025","27-Apr-2030","9414281925","Active",""
"SUNIL SARAWGI","M/S SUNIL KUMAR SARAWAGI","6535504","5 GB(A) JAITSAR, SRIVIJAYNAGAR","Ganganagar","RAJASTHAN","4742","01-Oct-2021","30-Mar-2026","9414092045","Active",""
"Sunil Sarawgi","Sunil Kumar Sarawagi","6532717","Chak 17 PBN Amarpura Rathan, Pilibangan","Ganganagar","RAJASTHAN","14000","13-Sep-2021","12-Sep-2026","9549574444","Active",""
"Sunita Agarwal","Sunita Warehouse","7092240","Khasra No 173/25, Near Maruti Ent Udhyog, Rampura Road","Hanumangarh","RAJASTHAN","7405","20-May-2025","19-May-2030","9782101487","Active",""
"SUNITA RATHI","SUNITA AGRO INDUSTRIES","6814503","KHASARA NO. 44/3 MARK A, 17KM MILESTONE, PUGAL ROAD, BIKANER","Bikaner","RAJASTHAN","5575","13-Dec-2023","12-Dec-2028","6375736417","Active",""
"SURANA AGRICARE LLP","SURANA AGRICARE LLP","6965347","CHAK GARBI, LALGARH KANASAR ROAD, KHASRA NO. 1373/159, 1377/159, NEAR 8 KM STONE","Bikaner","RAJASTHAN","9502","02-Aug-2024","01-Aug-2029","9929068024","Active",""
"Sushil Agarwal","M/S Shri Agarsen Udyog","7103674","Khasra No. 11/4, 11/5 & 11/7 Village Bhawati, Patwar Circle Chainpura Tehsil Niwai, District Tonk, Rajasthan","Tonk","RAJASTHAN","7909","13-Jun-2025","12-Jun-2030","9414029291","Active",""
"SUSHILA ARORA","SUSHILA ARORA","6963094","KHASRA NO 53/02 BHOJEWALA ROAD, SURATGARH","Ganganagar","RAJASTHAN","7000","29-Jul-2024","28-Jan-2029","9929519619","Active",""
"SUSHILA DEVI","M/S Sushila Enterprises","6577449","Chak-1 PPN, 153/49/Rajpura Piperan,Bikaner Road,","Ganganagar","RAJASTHAN","7000","23-May-2022","22-May-2027","7710213702","Active",""
"Sushma Devi","Sushma Devi","6533160","Chak 5 PBN Pilibanga Hanumangarh Road, Near Radhaswami Dear Pilibanga","Hanumangarh","RAJASTHAN","9652","17-Sep-2021","16-Mar-2026","9413377369","Inactive",""
"Sushma Devi Jhanwar","Shri Ram Cold Storage","6999361","F-66 RIICO Industrial Are, EXT. Nokha","Bikaner","RAJASTHAN","6045","29-Nov-2024","28-May-2029","9414429314","Active",""
"Sweta Soni","Karnveer Warehouse","6714604","Khasra No. 246/23, Village Rampura Bhatiyan, Tehsil Tinwari, Jodhpur","Jodhpur","RAJASTHAN","3202","03-May-2023","02-May-2028","9829009213","Active",""
"THAR WAREHOUSES PRIVATE LIMITED","Tirupati Industries","6993158","Industrial Area, Beechwal","Bikaner","RAJASTHAN","880","12-Nov-2024","11-Nov-2029","9414138270","Active",""
"THAR WAREHOUSES PRIVATE LIMITED","Thar Warehouses Pvt Ltd","6905228","Chak 486-250 R.D Murabba No:- 133/46 Kila No:- 12,13,18,19, Husangsar","Bikaner","RAJASTHAN","9641","05-Apr-2024","04-Apr-2029","9413757677","Active",""
"UNIQUE STORAGE CORPORATION","Unique Storage Corporation","6667893","Chak 35BB Gajsinghpur,","Ganganagar","RAJASTHAN","7023","27-Dec-2022","26-Dec-2027","9414500671","Active",""
"URMILA DEVI","M/s Shree Hari Ram Warehouse","6778419","Killa No. 11 to 15, Sq. No. 18, Near NH-62, Surathgarh Road, Chack 17- G.G.,","Ganganagar","RAJASTHAN","5277","31-Aug-2023","30-Aug-2028","9828800019","Active",""
"URMILA JAIN","Shree Adinath warehouse","7080633","Village Bhanwata, Tehsil Niwai","Tonk","RAJASTHAN","6750","28-Apr-2025","27-Oct-2029","9414056671","Active",""
"Usha Daga","M/S DAGA WAREHOUSING","7011786","KHASRA NO 80/26, VILLAGE KIRAMSARIYA KALLAN,UMMEDNAGAR,TIWARI,","Jodhpur","RAJASTHAN","2502","23-Jan-2025","22-Jan-2030","9799221000","Active",""
"Usha Rani","M/S Kaushalya Warehousing","6797765","Murabba No-48,Kila No-04,05,Chak 15 BGD,","Ganganagar","RAJASTHAN","5655","30-Oct-2023","29-Apr-2028","9461373645","Active",""
"VIDHI PIPARA","M/S CHANDANHAR LOGISTICS","6991806","BLOCK NO 9 & 10, ON KHASRA NO, 51/4 & 51/5 ,VILLAGE TANWARA ,TESIL LUNI,","Jodhpur","RAJASTHAN","3336","04-Nov-2024","03-Nov-2029","9610010111","Active",""
"VIjya Dudi","Prabhu kripa Industries","7086572","Khasra No.77/57, Chak Garbi, Near Kanasar, Bikaner","Bikaner","RAJASTHAN","2700","09-May-2025","08-May-2030","9460173491","Active",""
"VIMAL BIHANI","Sh Vimal Kumar Bihani Warehouse","6769772","Killa No-11,12,13/1,13/2,14 & 15 Sq No-34 chak 11 LNP,","Ganganagar","RAJASTHAN","7000","07-Aug-2023","06-Aug-2028","9672252525","Active",""
"VIMLA DEVI CHANDAK","CHANDAK AGRO INDUSTRIES","6943476","VILLAGE SHOBHASAR KHASRA NO. 44/3, PUGAL ROAD","Bikaner","RAJASTHAN","6095","14-Jun-2024","13-Jun-2029","9982201388","Active",""
"VINOD JAIN","Vinod Bala Jain","6917553","Murabba No.7 Kila no.11 chak 9 SBN, Tibbi road ratanpura,","Hanumangarh","RAJASTHAN","5790","22-Apr-2024","21-Oct-2028","9983506000","Active",""
"VIRENDRA BHATI","M/s Roopam Logistics","6680854","Khasra No. 273/2, Village Chain Singh Nagar, Tehsil Tinwari,","Jodhpur","RAJASTHAN","1752","09-Feb-2023","08-Feb-2028","9414244441","Active",""
"VISHNU GUPTA","J.S.S. WAREHOUSE","6708754","CHAK 9 DWM, PATWAR GHAR 29 DWD","Hanumangarh","RAJASTHAN","3409","13-Apr-2023","12-Apr-2028","9414282014","Inactive",""
"YASHWANT BHATI","KOMAL WARE HOUSE","6786339","KH.NO 259 NIMBLA, BHADRAJUN,, TEH- AHORE DIST- JALORE -307029","Jalor","RAJASTHAN","920","26-Sep-2023","25-Sep-2028","6350151016","Active",""
